2023-02-13 13:23:05,427 - INFO - 377
2023-02-13 13:23:06,427 - INFO - 378
2023-02-13 13:23:07,429 - INFO - 379
2023-02-13 13:23:08,430 - INFO - 380
2023-02-13 13:23:09,431 - INFO - 381
2023-02-13 13:23:10,433 - INFO - 382
2023-02-13 13:23:11,434 - INFO - 383
2023-02-13 13:23:12,435 - INFO - 384
2023-02-13 13:23:13,437 - INFO - 385
2023-02-13 13:23:14,438 - INFO - 386
2023-02-13 13:23:15,439 - INFO - 387
2023-02-13 13:23:16,441 - INFO - 388
2023-02-13 13:23:17,442 - INFO - 389
2023-02-13 13:23:18,444 - INFO - 390
2023-02-13 13:23:19,445 - INFO - 391
2023-02-13 13:23:20,446 - INFO - 392
2023-02-13 13:23:21,447 - INFO - 393
2023-02-13 13:23:22,449 - INFO - 394
2023-02-13 13:23:23,450 - INFO - 395
2023-02-13 13:23:24,451 - INFO - 396
2023-02-13 13:23:25,453 - INFO - 397
2023-02-13 13:23:26,454 - INFO - 398
2023-02-13 13:23:27,455 - INFO - 399
2023-02-13 13:23:28,457 - INFO - 400
2023-02-13 13:23:29,458 - INFO - 401
2023-02-13 13:23:30,460 - INFO - 402
2023-02-13 13:23:31,461 - INFO - 403
2023-02-13 13:23:32,462 - INFO - 404
2023-02-13 13:23:33,463 - INFO - 405
2023-02-13 13:23:34,465 - INFO - 406
2023-02-13 13:23:35,466 - INFO - 407
2023-02-13 13:23:36,468 - INFO - 408
2023-02-13 13:23:37,469 - INFO - 409
2023-02-13 13:23:38,470 - INFO - 410
2023-02-13 13:23:39,471 - INFO - 411
2023-02-13 13:23:40,473 - INFO - 412
2023-02-13 13:23:41,474 - INFO - 413
2023-02-13 13:23:42,475 - INFO - 414
2023-02-13 13:23:43,477 - INFO - 415
2023-02-13 13:23:44,478 - INFO - 416
2023-02-13 13:23:45,479 - INFO - 417
2023-02-13 13:23:46,481 - INFO - 418
2023-02-13 13:23:47,482 - INFO - 419
2023-02-13 13:23:48,483 - INFO - 420
2023-02-13 13:23:49,485 - INFO - 421
2023-02-13 13:23:50,486 - INFO - 422
